#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2015-01-16T14:41:16 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ54b922f76911	
#INFO	-out.max=unlimited	
#INFO	queryParameters=21	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/529/A75&tab:{J/A+A/529/A75/table-af}&key:source=J/A+A/529/A75/table-af&HTTPPRM:&
#-source=J/A+A/529/A75/table-af
#-order=I
#-out=logg
#-out=Teff
#-out=Z
#-out=xi
#-out=a
#-out=b
#-out=Filt
#Filt=Kp
#-out=Met
#Met=L
#-out=Mod
#Mod=A
#-out=c
#-out=d
#-out=e
#-out=f
#

#RESOURCE=yCat_35290075
#Name: J/A+A/529/A75
#Title: Limb-darkening coefficients (Claret+, 2011)
#Table	J_A_A_529_A75_table-af:
#Name: J/A+A/529/A75/table-af
#Title: 2-parameter limb darkening coefficients: quadratic {\em(a,b)}, root-square {\em(c,d)} and logarithmic {\em(e,f)} (equations 2, 3 and 4)
#Column	logg	(F5.2)	[0/5] Surface gravity	[ucd=phys.gravity]
#Column	Teff	(F6)	[2000/50000] Effective temperature	[ucd=phys.temperature.effective]
#Column	Z	(F4.1)	[-5/1] Metallicity (log[M/H])	[ucd=phys.abund.Z]
#Column	xi	(F4.1)	[0/8] Microturbulent velocity	[ucd=phys.veloc]
#Column	a	(F7.4)	Quadratic limb darkening coefficient a (G2)	[ucd=phot.limbDark]
#Column	b	(F7.4)	Quadratic limb darkening coefficient b (G2)	[ucd=phot.limbDark]
#Column	Filt	(A2)	Filter (G1)	[ucd=meta.id;instr.filter]
#Column	Met	(A1)	[LF] Method (Least-Square or Flux Conservation)	[ucd=meta.id;stat.fit]
#Column	Mod	(A1)	Model used: {\bf A}TLAS or {\bf P}HOENIX	[ucd=instr.setup;meta.modelled]
#Column	c	(F7.4)	Root-square limb darkening coefficient c (G2)	[ucd=phot.limbDark]
#Column	d	(F7.4)	Root-square limb darkening coefficient d (G2)	[ucd=phot.limbDark]
#Column	e	(F7.4)	Logarithmic limb darkening coefficient e (G2)	[ucd=phot.limbDark]
#Column	f	(F7.4)	Logarithmic limb darkening coefficient f (G2)	[ucd=phot.limbDark]
#logg	Teff	Z	xi	a	b	Filt	Met	Mod	c	d	e	f
#[cm/s2]	K	[Sun]	km/s	 	 	 	 	 	 	 	 	
#-----	------	----	----	-------	-------	--	-	-	-------	-------	-------	-------
 3.00	 17000	 0.5	 2.0	 0.1259	 0.2868	Kp	L	A	-0.1052	 0.6394	 0.4560	 0.2746
 3.50	 17000	 0.5	 2.0	 0.1153	 0.2654	Kp	L	A	-0.0991	 0.5926	 0.4209	 0.2543
 4.00	 17000	 0.5	 2.0	 0.1112	 0.2505	Kp	L	A	-0.0902	 0.5580	 0.3995	 0.2397
 4.50	 17000	 0.5	 2.0	 0.1091	 0.2420	Kp	L	A	-0.0843	 0.5371	 0.3873	 0.2311
 5.00	 17000	 0.5	 2.0	 0.1076	 0.2381	Kp	L	A	-0.0816	 0.5270	 0.3813	 0.2270
 3.00	 18000	 0.5	 2.0	 0.1238	 0.2915	Kp	L	A	-0.1111	 0.6500	 0.4593	 0.2791
 3.50	 18000	 0.5	 2.0	 0.1133	 0.2650	Kp	L	A	-0.1018	 0.5931	 0.4185	 0.2542
 4.00	 18000	 0.5	 2.0	 0.1085	 0.2473	Kp	L	A	-0.0915	 0.5525	 0.3933	 0.2370
 4.50	 18000	 0.5	 2.0	 0.1060	 0.2369	Kp	L	A	-0.0843	 0.5275	 0.3787	 0.2266
 5.00	 18000	 0.5	 2.0	 0.1041	 0.2320	Kp	L	A	-0.0812	 0.5150	 0.3709	 0.2216
 3.00	 19000	 0.5	 2.0	 0.1190	 0.3006	Kp	L	A	-0.1225	 0.6693	 0.4650	 0.2876
 3.50	 19000	 0.5	 2.0	 0.1100	 0.2682	Kp	L	A	-0.1082	 0.6011	 0.4191	 0.2575
 4.00	 19000	 0.5	 2.0	 0.1060	 0.2464	Kp	L	A	-0.0942	 0.5517	 0.3898	 0.2364
 4.50	 19000	 0.5	 2.0	 0.1034	 0.2337	Kp	L	A	-0.0853	 0.5217	 0.3725	 0.2239
 5.00	 19000	 0.5	 2.0	 0.1018	 0.2269	Kp	L	A	-0.0804	 0.5051	 0.3629	 0.2171
 3.00	 20000	 0.5	 2.0	 0.1114	 0.3124	Kp	L	A	-0.1392	 0.6949	 0.4709	 0.2988
 3.50	 20000	 0.5	 2.0	 0.1050	 0.2746	Kp	L	A	-0.1186	 0.6156	 0.4214	 0.2637
 4.00	 20000	 0.5	 2.0	 0.1030	 0.2479	Kp	L	A	-0.0991	 0.5561	 0.3887	 0.2381
 4.50	 20000	 0.5	 2.0	 0.1015	 0.2319	Kp	L	A	-0.0866	 0.5188	 0.3685	 0.2224
 5.00	 20000	 0.5	 2.0	 0.0997	 0.2237	Kp	L	A	-0.0807	 0.4989	 0.3571	 0.2142
 3.00	 21000	 0.5	 2.0	 0.1033	 0.3235	Kp	L	A	-0.1566	 0.7202	 0.4756	 0.3096
 3.50	 21000	 0.5	 2.0	 0.0977	 0.2832	Kp	L	A	-0.1333	 0.6355	 0.4241	 0.2721
 4.00	 21000	 0.5	 2.0	 0.0984	 0.2523	Kp	L	A	-0.1077	 0.5666	 0.3892	 0.2424
 4.50	 21000	 0.5	 2.0	 0.0986	 0.2326	Kp	L	A	-0.0908	 0.5215	 0.3667	 0.2234
 5.00	 21000	 0.5	 2.0	 0.0977	 0.2220	Kp	L	A	-0.0822	 0.4963	 0.3533	 0.2128
 3.00	 22000	 0.5	 2.0	 0.0988	 0.3309	Kp	L	A	-0.1678	 0.7377	 0.4798	 0.3170
 3.50	 22000	 0.5	 2.0	 0.0884	 0.2924	Kp	L	A	-0.1509	 0.6573	 0.4255	 0.2812
 4.00	 22000	 0.5	 2.0	 0.0915	 0.2589	Kp	L	A	-0.1206	 0.5823	 0.3900	 0.2490
 4.50	 22000	 0.5	 2.0	 0.0943	 0.2359	Kp	L	A	-0.0983	 0.5296	 0.3662	 0.2267
 5.00	 22000	 0.5	 2.0	 0.0949	 0.2225	Kp	L	A	-0.0861	 0.4986	 0.3513	 0.2136
 3.00	 23000	 0.5	 2.0	 0.1002	 0.3354	Kp	L	A	-0.1698	 0.7475	 0.4864	 0.3213
 3.50	 23000	 0.5	 2.0	 0.0811	 0.2984	Kp	L	A	-0.1646	 0.6730	 0.4254	 0.2876
 4.00	 23000	 0.5	 2.0	 0.0838	 0.2652	Kp	L	A	-0.1345	 0.5980	 0.3897	 0.2555
 4.50	 23000	 0.5	 2.0	 0.0885	 0.2407	Kp	L	A	-0.1087	 0.5413	 0.3659	 0.2315
 5.00	 23000	 0.5	 2.0	 0.0909	 0.2251	Kp	L	A	-0.0928	 0.5053	 0.3504	 0.2163
 3.00	 24000	 0.5	 2.0	 0.1061	 0.3392	Kp	L	A	-0.1653	 0.7536	 0.4964	 0.3244
 3.50	 24000	 0.5	 2.0	 0.0772	 0.3018	Kp	L	A	-0.1724	 0.6822	 0.4256	 0.2912
 4.00	 24000	 0.5	 2.0	 0.0765	 0.2698	Kp	L	A	-0.1469	 0.6102	 0.3879	 0.2604
 4.50	 24000	 0.5	 2.0	 0.0816	 0.2456	Kp	L	A	-0.1205	 0.5537	 0.3649	 0.2366
 5.00	 24000	 0.5	 2.0	 0.0859	 0.2288	Kp	L	A	-0.1014	 0.5144	 0.3497	 0.2201
 3.50	 25000	 0.5	 2.0	 0.0764	 0.3045	Kp	L	A	-0.1757	 0.6887	 0.4279	 0.2939
 4.00	 25000	 0.5	 2.0	 0.0716	 0.2718	Kp	L	A	-0.1546	 0.6164	 0.3855	 0.2627
 4.50	 25000	 0.5	 2.0	 0.0754	 0.2486	Kp	L	A	-0.1302	 0.5620	 0.3624	 0.2399
 5.00	 25000	 0.5	 2.0	 0.0802	 0.2323	Kp	L	A	-0.1107	 0.5233	 0.3481	 0.2237
 3.50	 26000	 0.5	 2.0	 0.0772	 0.3081	Kp	L	A	-0.1775	 0.6962	 0.4329	 0.2973
 4.00	 26000	 0.5	 2.0	 0.0693	 0.2727	Kp	L	A	-0.1584	 0.6195	 0.3844	 0.2638
 4.50	 26000	 0.5	 2.0	 0.0706	 0.2497	Kp	L	A	-0.1368	 0.5657	 0.3589	 0.2412
 5.00	 26000	 0.5	 2.0	 0.0746	 0.2345	Kp	L	A	-0.1187	 0.5291	 0.3451	 0.2260
 3.50	 27000	 0.5	 2.0	 0.0770	 0.3138	Kp	L	A	-0.1811	 0.7072	 0.4390	 0.3023
 4.00	 27000	 0.5	 2.0	 0.0687	 0.2739	Kp	L	A	-0.1603	 0.6228	 0.3853	 0.2651
 4.50	 27000	 0.5	 2.0	 0.0678	 0.2496	Kp	L	A	-0.1402	 0.5664	 0.3561	 0.2413
 5.00	 27000	 0.5	 2.0	 0.0708	 0.2343	Kp	L	A	-0.1232	 0.5299	 0.3413	 0.2261
 3.50	 28000	 0.5	 2.0	 0.0741	 0.3214	Kp	L	A	-0.1890	 0.7225	 0.4447	 0.3092
 4.00	 28000	 0.5	 2.0	 0.0678	 0.2766	Kp	L	A	-0.1632	 0.6284	 0.3874	 0.2676
 4.50	 28000	 0.5	 2.0	 0.0668	 0.2491	Kp	L	A	-0.1412	 0.5660	 0.3547	 0.2410
 5.00	 28000	 0.5	 2.0	 0.0678	 0.2336	Kp	L	A	-0.1259	 0.5287	 0.3375	 0.2255
 3.50	 29000	 0.5	 2.0	 0.0680	 0.3311	Kp	L	A	-0.2016	 0.7423	 0.4495	 0.3181
 4.00	 29000	 0.5	 2.0	 0.0647	 0.2810	Kp	L	A	-0.1694	 0.6375	 0.3893	 0.2717
 4.50	 29000	 0.5	 2.0	 0.0653	 0.2498	Kp	L	A	-0.1432	 0.5675	 0.3539	 0.2417
 5.00	 29000	 0.5	 2.0	 0.0660	 0.2323	Kp	L	A	-0.1268	 0.5261	 0.3343	 0.2244
 4.00	 30000	 0.5	 2.0	 0.0606	 0.2852	Kp	L	A	-0.1769	 0.6470	 0.3900	 0.2757
 4.50	 30000	 0.5	 2.0	 0.0627	 0.2513	Kp	L	A	-0.1470	 0.5706	 0.3529	 0.2430
 5.00	 30000	 0.5	 2.0	 0.0648	 0.2308	Kp	L	A	-0.1271	 0.5231	 0.3313	 0.2230
 4.00	 31000	 0.5	 2.0	 0.0537	 0.2911	Kp	L	A	-0.1887	 0.6603	 0.3899	 0.2814
 4.50	 31000	 0.5	 2.0	 0.0595	 0.2521	Kp	L	A	-0.1512	 0.5730	 0.3508	 0.2440
 5.00	 31000	 0.5	 2.0	 0.0626	 0.2297	Kp	L	A	-0.1284	 0.5207	 0.3279	 0.2220
 4.00	 32000	 0.5	 2.0	 0.0454	 0.2977	Kp	L	A	-0.2028	 0.6757	 0.3892	 0.2879
 4.50	 32000	 0.5	 2.0	 0.0542	 0.2542	Kp	L	A	-0.1582	 0.5777	 0.3479	 0.2460
 5.00	 32000	 0.5	 2.0	 0.0596	 0.2287	Kp	L	A	-0.1307	 0.5184	 0.3236	 0.2210
 4.00	 33000	 0.5	 2.0	 0.0362	 0.3045	Kp	L	A	-0.2186	 0.6925	 0.3881	 0.2948
 4.50	 33000	 0.5	 2.0	 0.0481	 0.2563	Kp	L	A	-0.1666	 0.5833	 0.3444	 0.2482
 5.00	 33000	 0.5	 2.0	 0.0555	 0.2279	Kp	L	A	-0.1342	 0.5168	 0.3187	 0.2202
 4.50	 34000	 0.5	 2.0	 0.0407	 0.2591	Kp	L	A	-0.1771	 0.5908	 0.3403	 0.2512
 5.00	 34000	 0.5	 2.0	 0.0510	 0.2271	Kp	L	A	-0.1385	 0.5157	 0.3133	 0.2196
 4.50	 35000	 0.5	 2.0	 0.0333	 0.2610	Kp	L	A	-0.1876	 0.5972	 0.3352	 0.2535
 5.00	 35000	 0.5	 2.0	 0.0452	 0.2271	Kp	L	A	-0.1450	 0.5166	 0.3075	 0.2198
 4.50	 37500	 0.5	 2.0	 0.0207	 0.2594	Kp	L	A	-0.2038	 0.6006	 0.3215	 0.2536
 5.00	 37500	 0.5	 2.0	 0.0310	 0.2237	Kp	L	A	-0.1598	 0.5139	 0.2900	 0.2178
 5.00	 40000	 0.5	 2.0	 0.0239	 0.2165	Kp	L	A	-0.1643	 0.5024	 0.2750	 0.2119
 5.00	 42500	 0.5	 2.0	 0.0207	 0.2142	Kp	L	A	-0.1670	 0.4993	 0.2694	 0.2102
 5.00	 45000	 0.5	 2.0	 0.0173	 0.2165	Kp	L	A	-0.1732	 0.5059	 0.2688	 0.2127
 0.00	  3500	 1.0	 2.0	 0.9442	-0.1082	Kp	L	A	 0.9435	-0.1150	 0.8331	-0.0718
 0.50	  3500	 1.0	 2.0	 0.9118	-0.0913	Kp	L	A	 0.9003	-0.0813	 0.8198	-0.0566
 1.00	  3500	 1.0	 2.0	 0.8774	-0.0721	Kp	L	A	 0.8561	-0.0466	 0.8066	-0.0401
 1.50	  3500	 1.0	 2.0	 0.8435	-0.0521	Kp	L	A	 0.8135	-0.0128	 0.7946	-0.0236
 2.00	  3500	 1.0	 2.0	 0.8132	-0.0337	Kp	L	A	 0.7762	 0.0169	 0.7843	-0.0088
 2.50	  3500	 1.0	 2.0	 0.7868	-0.0167	Kp	L	A	 0.7440	 0.0435	 0.7762	 0.0046
 3.00	  3500	 1.0	 2.0	 0.7642	-0.0003	Kp	L	A	 0.7152	 0.0701	 0.7716	 0.0179
 3.50	  3500	 1.0	 2.0	 0.7459	 0.0154	Kp	L	A	 0.6896	 0.0975	 0.7705	 0.0309
 4.00	  3500	 1.0	 2.0	 0.7232	 0.0370	Kp	L	A	 0.6555	 0.1370	 0.7718	 0.0494
 4.50	  3500	 1.0	 2.0	 0.6403	 0.1171	Kp	L	A	 0.5313	 0.2821	 0.7773	 0.1175
 5.00	  3500	 1.0	 2.0	 0.5396	 0.2106	Kp	L	A	 0.3805	 0.4542	 0.7804	 0.1979
 0.00	  3750	 1.0	 2.0	 0.9259	-0.0729	Kp	L	A	 0.9206	-0.0706	 0.8515	-0.0472
 0.50	  3750	 1.0	 2.0	 0.9242	-0.0836	Kp	L	A	 0.9218	-0.0863	 0.8384	-0.0553
 1.00	  3750	 1.0	 2.0	 0.9169	-0.0900	Kp	L	A	 0.9153	-0.0942	 0.8244	-0.0598
 1.50	  3750	 1.0	 2.0	 0.9032	-0.0905	Kp	L	A	 0.9000	-0.0923	 0.8106	-0.0595
 2.00	  3750	 1.0	 2.0	 0.8855	-0.0867	Kp	L	A	 0.8791	-0.0838	 0.7972	-0.0557
 2.50	  3750	 1.0	 2.0	 0.8647	-0.0791	Kp	L	A	 0.8542	-0.0697	 0.7849	-0.0491
 3.00	  3750	 1.0	 2.0	 0.8422	-0.0685	Kp	L	A	 0.8267	-0.0511	 0.7742	-0.0401
 3.50	  3750	 1.0	 2.0	 0.8179	-0.0541	Kp	L	A	 0.7960	-0.0265	 0.7656	-0.0281
 4.00	  3750	 1.0	 2.0	 0.7885	-0.0323	Kp	L	A	 0.7569	 0.0107	 0.7601	-0.0101
 4.50	  3750	 1.0	 2.0	 0.7561	-0.0058	Kp	L	A	 0.7126	 0.0563	 0.7567	 0.0118
 5.00	  3750	 1.0	 2.0	 0.6800	 0.0645	Kp	L	A	 0.6013	 0.1822	 0.7583	 0.0713
 0.00	  4000	 1.0	 2.0	 0.8358	 0.0171	Kp	L	A	 0.7822	 0.0953	 0.8615	 0.0304
 0.50	  4000	 1.0	 2.0	 0.8422	 0.0041	Kp	L	A	 0.7963	 0.0703	 0.8533	 0.0189
 1.00	  4000	 1.0	 2.0	 0.8495	-0.0122	Kp	L	A	 0.8130	 0.0394	 0.8423	 0.0046
 1.50	  4000	 1.0	 2.0	 0.8547	-0.0280	Kp	L	A	 0.8273	 0.0094	 0.8299	-0.0093
 2.00	  4000	 1.0	 2.0	 0.8572	-0.0424	Kp	L	A	 0.8376	-0.0172	 0.8164	-0.0217
 2.50	  4000	 1.0	 2.0	 0.8558	-0.0536	Kp	L	A	 0.8420	-0.0377	 0.8025	-0.0313
 3.00	  4000	 1.0	 2.0	 0.8509	-0.0614	Kp	L	A	 0.8411	-0.0517	 0.7891	-0.0379
 3.50	  4000	 1.0	 2.0	 0.8413	-0.0641	Kp	L	A	 0.8327	-0.0563	 0.7766	-0.0401
 4.00	  4000	 1.0	 2.0	 0.8232	-0.0573	Kp	L	A	 0.8111	-0.0441	 0.7659	-0.0342
 4.50	  4000	 1.0	 2.0	 0.7885	-0.0325	Kp	L	A	 0.7647	-0.0006	 0.7586	-0.0135
 5.00	  4000	 1.0	 2.0	 0.7428	 0.0047	Kp	L	A	 0.7016	 0.0643	 0.7537	 0.0176
 0.00	  4250	 1.0	 2.0	 0.7584	 0.0762	Kp	L	A	 0.6666	 0.2136	 0.8507	 0.0836
 0.50	  4250	 1.0	 2.0	 0.7627	 0.0707	Kp	L	A	 0.6742	 0.2030	 0.8488	 0.0787
 1.00	  4250	 1.0	 2.0	 0.7685	 0.0611	Kp	L	A	 0.6864	 0.1835	 0.8437	 0.0700
 1.50	  4250	 1.0	 2.0	 0.7741	 0.0500	Kp	L	A	 0.7000	 0.1600	 0.8366	 0.0596
 2.00	  4250	 1.0	 2.0	 0.7803	 0.0367	Kp	L	A	 0.7158	 0.1321	 0.8277	 0.0473
 2.50	  4250	 1.0	 2.0	 0.7869	 0.0220	Kp	L	A	 0.7328	 0.1013	 0.8176	 0.0337
 3.00	  4250	 1.0	 2.0	 0.7926	 0.0073	Kp	L	A	 0.7489	 0.0705	 0.8065	 0.0200
 3.50	  4250	 1.0	 2.0	 0.7961	-0.0063	Kp	L	A	 0.7618	 0.0425	 0.7947	 0.0076
 4.00	  4250	 1.0	 2.0	 0.7962	-0.0170	Kp	L	A	 0.7691	 0.0206	 0.7826	-0.0022
 4.50	  4250	 1.0	 2.0	 0.7834	-0.0153	Kp	L	A	 0.7565	 0.0222	 0.7716	-0.0010
 5.00	  4250	 1.0	 2.0	 0.7423	 0.0154	Kp	L	A	 0.7013	 0.0754	 0.7641	 0.0245
 0.00	  4500	 1.0	 2.0	 0.6994	 0.1080	Kp	L	A	 0.5925	 0.2694	 0.8266	 0.1102
 0.50	  4500	 1.0	 2.0	 0.7021	 0.1076	Kp	L	A	 0.5932	 0.2718	 0.8292	 0.1106
 1.00	  4500	 1.0	 2.0	 0.7059	 0.1035	Kp	L	A	 0.5988	 0.2648	 0.8285	 0.1072
 1.50	  4500	 1.0	 2.0	 0.7104	 0.0966	Kp	L	A	 0.6079	 0.2509	 0.8252	 0.1010
 2.00	  4500	 1.0	 2.0	 0.7144	 0.0889	Kp	L	A	 0.6175	 0.2346	 0.8204	 0.0938
 2.50	  4500	 1.0	 2.0	 0.7195	 0.0794	Kp	L	A	 0.6296	 0.2142	 0.8146	 0.0849
 3.00	  4500	 1.0	 2.0	 0.7247	 0.0691	Kp	L	A	 0.6426	 0.1920	 0.8081	 0.0752
 3.50	  4500	 1.0	 2.0	 0.7293	 0.0590	Kp	L	A	 0.6552	 0.1696	 0.8010	 0.0655
 4.00	  4500	 1.0	 2.0	 0.7337	 0.0481	Kp	L	A	 0.6682	 0.1458	 0.7930	 0.0552
 4.50	  4500	 1.0	 2.0	 0.7356	 0.0389	Kp	L	A	 0.6778	 0.1247	 0.7842	 0.0463
 5.00	  4500	 1.0	 2.0	 0.7217	 0.0440	Kp	L	A	 0.6634	 0.1310	 0.7757	 0.0499
 0.00	  4750	 1.0	 2.0	 0.6429	 0.1392	Kp	L	A	 0.5247	 0.3189	 0.8039	 0.1352
 0.50	  4750	 1.0	 2.0	 0.6468	 0.1388	Kp	L	A	 0.5262	 0.3221	 0.8078	 0.1357
 1.00	  4750	 1.0	 2.0	 0.6501	 0.1367	Kp	L	A	 0.5288	 0.3208	 0.8089	 0.1345
 1.50	  4750	 1.0	 2.0	 0.6542	 0.1320	Kp	L	A	 0.5348	 0.3130	 0.8079	 0.1306
 2.00	  4750	 1.0	 2.0	 0.6594	 0.1251	Kp	L	A	 0.5443	 0.2996	 0.8054	 0.1245
 2.50	  4750	 1.0	 2.0	 0.6641	 0.1177	Kp	L	A	 0.5542	 0.2841	 0.8017	 0.1177
 3.00	  4750	 1.0	 2.0	 0.6694	 0.1090	Kp	L	A	 0.5654	 0.2663	 0.7971	 0.1097
 3.50	  4750	 1.0	 2.0	 0.6740	 0.1008	Kp	L	A	 0.5759	 0.2491	 0.7924	 0.1021
 4.00	  4750	 1.0	 2.0	 0.6771	 0.0940	Kp	L	A	 0.5841	 0.2344	 0.7877	 0.0957
 4.50	  4750	 1.0	 2.0	 0.6797	 0.0873	Kp	L	A	 0.5918	 0.2199	 0.7827	 0.0894
 5.00	  4750	 1.0	 2.0	 0.6805	 0.0819	Kp	L	A	 0.5973	 0.2073	 0.7772	 0.0842
 0.00	  5000	 1.0	 2.0	 0.6146	 0.1467	Kp	L	A	 0.4934	 0.3315	 0.7839	 0.1415
 0.50	  5000	 1.0	 2.0	 0.5815	 0.1834	Kp	L	A	 0.4381	 0.4025	 0.7918	 0.1738
 1.00	  5000	 1.0	 2.0	 0.5910	 0.1762	Kp	L	A	 0.4507	 0.3905	 0.7935	 0.1679
 1.50	  5000	 1.0	 2.0	 0.5980	 0.1693	Kp	L	A	 0.4606	 0.3788	 0.7928	 0.1621
 2.00	  5000	 1.0	 2.0	 0.6035	 0.1628	Kp	L	A	 0.4697	 0.3669	 0.7912	 0.1565
 2.50	  5000	 1.0	 2.0	 0.6096	 0.1551	Kp	L	A	 0.4803	 0.3520	 0.7886	 0.1497
 3.00	  5000	 1.0	 2.0	 0.6160	 0.1467	Kp	L	A	 0.4922	 0.3351	 0.7855	 0.1421
 3.50	  5000	 1.0	 2.0	 0.6218	 0.1384	Kp	L	A	 0.5040	 0.3177	 0.7819	 0.1344
 4.00	  5000	 1.0	 2.0	 0.6276	 0.1298	Kp	L	A	 0.5156	 0.3000	 0.7779	 0.1265
 4.50	  5000	 1.0	 2.0	 0.6312	 0.1232	Kp	L	A	 0.5240	 0.2860	 0.7740	 0.1204
 5.00	  5000	 1.0	 2.0	 0.6330	 0.1183	Kp	L	A	 0.5295	 0.2755	 0.7702	 0.1158
 0.00	  5250	 1.0	 2.0	 0.5781	 0.1641	Kp	L	A	 0.4476	 0.3634	 0.7667	 0.1565
 0.50	  5250	 1.0	 2.0	 0.5571	 0.1881	Kp	L	A	 0.4080	 0.4159	 0.7733	 0.1792
 1.00	  5250	 1.0	 2.0	 0.5236	 0.2249	Kp	L	A	 0.3548	 0.4836	 0.7806	 0.2108
 1.50	  5250	 1.0	 2.0	 0.5338	 0.2158	Kp	L	A	 0.3699	 0.4667	 0.7805	 0.2028
 2.00	  5250	 1.0	 2.0	 0.5435	 0.2059	Kp	L	A	 0.3853	 0.4480	 0.7792	 0.1941
 2.50	  5250	 1.0	 2.0	 0.5522	 0.1962	Kp	L	A	 0.3998	 0.4294	 0.7771	 0.1855
 3.00	  5250	 1.0	 2.0	 0.5614	 0.1859	Kp	L	A	 0.4153	 0.4092	 0.7746	 0.1763
 3.50	  5250	 1.0	 2.0	 0.5691	 0.1767	Kp	L	A	 0.4289	 0.3909	 0.7720	 0.1680
 4.00	  5250	 1.0	 2.0	 0.5758	 0.1683	Kp	L	A	 0.4413	 0.3736	 0.7692	 0.1604
 4.50	  5250	 1.0	 2.0	 0.5817	 0.1605	Kp	L	A	 0.4530	 0.3569	 0.7662	 0.1531
 5.00	  5250	 1.0	 2.0	 0.5850	 0.1550	Kp	L	A	 0.4608	 0.3446	 0.7631	 0.1478
 0.00	  5500	 1.0	 2.0	 0.5417	 0.1794	Kp	L	A	 0.4026	 0.3922	 0.7474	 0.1699
 0.50	  5500	 1.0	 2.0	 0.5267	 0.1995	Kp	L	A	 0.3707	 0.4380	 0.7557	 0.1893
 1.00	  5500	 1.0	 2.0	 0.5011	 0.2257	Kp	L	A	 0.3255	 0.4942	 0.7600	 0.2139
 1.50	  5500	 1.0	 2.0	 0.4675	 0.2619	Kp	L	A	 0.2739	 0.5589	 0.7664	 0.2445
 2.00	  5500	 1.0	 2.0	 0.4801	 0.2509	Kp	L	A	 0.2940	 0.5364	 0.7665	 0.2344
 2.50	  5500	 1.0	 2.0	 0.4931	 0.2382	Kp	L	A	 0.3154	 0.5108	 0.7651	 0.2228
 3.00	  5500	 1.0	 2.0	 0.5047	 0.2264	Kp	L	A	 0.3347	 0.4870	 0.7633	 0.2120
 3.50	  5500	 1.0	 2.0	 0.5149	 0.2154	Kp	L	A	 0.3517	 0.4654	 0.7611	 0.2022
 4.00	  5500	 1.0	 2.0	 0.5227	 0.2067	Kp	L	A	 0.3651	 0.4480	 0.7592	 0.1944
 4.50	  5500	 1.0	 2.0	 0.5308	 0.1981	Kp	L	A	 0.3791	 0.4302	 0.7574	 0.1865
 5.00	  5500	 1.0	 2.0	 0.5356	 0.1923	Kp	L	A	 0.3884	 0.4176	 0.7556	 0.1810
 0.00	  5750	 1.0	 2.0	 0.5117	 0.1871	Kp	L	A	 0.3686	 0.4063	 0.7260	 0.1765
 0.50	  5750	 1.0	 2.0	 0.5000	 0.2067	Kp	L	A	 0.3409	 0.4503	 0.7368	 0.1952
 1.00	  5750	 1.0	 2.0	 0.4815	 0.2266	Kp	L	A	 0.3050	 0.4964	 0.7413	 0.2148
 1.50	  5750	 1.0	 2.0	 0.4408	 0.2671	Kp	L	A	 0.2380	 0.5777	 0.7464	 0.2515
 2.00	  5750	 1.0	 2.0	 0.4182	 0.2916	Kp	L	A	 0.2041	 0.6202	 0.7507	 0.2718
 2.50	  5750	 1.0	 2.0	 0.4331	 0.2792	Kp	L	A	 0.2285	 0.5933	 0.7514	 0.2600
 3.00	  5750	 1.0	 2.0	 0.4471	 0.2664	Kp	L	A	 0.2517	 0.5663	 0.7508	 0.2481
 3.50	  5750	 1.0	 2.0	 0.4608	 0.2528	Kp	L	A	 0.2746	 0.5386	 0.7491	 0.2356
 4.00	  5750	 1.0	 2.0	 0.4715	 0.2423	Kp	L	A	 0.2923	 0.5173	 0.7479	 0.2260
 4.50	  5750	 1.0	 2.0	 0.4813	 0.2324	Kp	L	A	 0.3084	 0.4976	 0.7465	 0.2171
 5.00	  5750	 1.0	 2.0	 0.4854	 0.2282	Kp	L	A	 0.3156	 0.4887	 0.7459	 0.2132
 0.50	  6000	 1.0	 2.0	 0.4781	 0.2091	Kp	L	A	 0.3189	 0.4529	 0.7174	 0.1968
 1.00	  6000	 1.0	 2.0	 0.4625	 0.2293	Kp	L	A	 0.2871	 0.4978	 0.7250	 0.2161
 1.50	  6000	 1.0	 2.0	 0.4364	 0.2524	Kp	L	A	 0.2405	 0.5520	 0.7259	 0.2391
 2.00	  6000	 1.0	 2.0	 0.3875	 0.2982	Kp	L	A	 0.1613	 0.6448	 0.7288	 0.2808
 2.50	  6000	 1.0	 2.0	 0.3778	 0.3135	Kp	L	A	 0.1484	 0.6657	 0.7353	 0.2920
 3.00	  6000	 1.0	 2.0	 0.3927	 0.3015	Kp	L	A	 0.1729	 0.6389	 0.7362	 0.2804
 3.50	  6000	 1.0	 2.0	 0.4079	 0.2883	Kp	L	A	 0.1983	 0.6102	 0.7362	 0.2678
 4.00	  6000	 1.0	 2.0	 0.4206	 0.2766	Kp	L	A	 0.2193	 0.5857	 0.7356	 0.2569
 4.50	  6000	 1.0	 2.0	 0.4311	 0.2665	Kp	L	A	 0.2366	 0.5651	 0.7347	 0.2477
 5.00	  6000	 1.0	 2.0	 0.4383	 0.2599	Kp	L	A	 0.2483	 0.5515	 0.7344	 0.2416
